No,지역,지역,매입자거주지,2015년,2015년,2016년,2016년,2017년,2017년,2018년,2018년,2019년,2019년,2020년,2020년,2021년,2021년,2022년,2022년,2023년,2023년,2024년,2024년
No,지역,지역,매입자거주지,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적
No,지역,지역,매입자거주지,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡
59,서울,도봉구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,서울,도봉구,관할시도외_기타,660,44,750,47,648,42,724,48,511,33,901,57,373,23,88,5,230,14,267,17
61,서울,노원구,합계,"""12,534""",806,"""11,696""",754,"""10,566""",684,"""9,522""",629,"""6,715""",431,"""9,849""",626,"""4,434""",273,916,54,"""2,647""",165,"""4,213""",268
62,서울,노원구,관할시군구내,"""7,318""",501,"""6,375""",440,"""5,462""",383,"""4,539""",326,"""3,336""",237,"""4,331""",307,"""1,682""",117,342,23,"""1,228""",84,"""2,154""",149
63,서울,노원구,관할시도내,"""3,024""",181,"""3,153""",190,"""2,963""",177,"""3,013""",187,"""1,848""",111,"""3,350""",196,"""1,849""",103,371,20,857,50,"""1,213""",69
64,서울,노원구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,서울,노원구,관할시도외_기타,"""2,192""",124,"""2,168""",124,"""2,141""",125,"""1,970""",116,"""1,531""",84,"""2,168""",123,903,52,203,11,562,31,846,49
66,서울,은평구,합계,"""3,852""",299,"""4,028""",325,"""2,894""",231,"""3,699""",295,"""2,231""",166,"""3,721""",289,"""1,943""",138,642,41,"""1,638""",111,"""2,288""",161
67,서울,은평구,관할시군구내,"""2,334""",188,"""2,401""",201,"""1,598""",132,"""1,760""",142,"""1,087""",85,"""1,741""",138,821,62,301,20,657,50,"""1,084""",81
68,서울,은평구,관할시도내,972,70,"""1,067""",80,832,63,"""1,221""",96,716,51,"""1,164""",88,781,52,207,12,640,36,721,47
69,서울,은평구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
